Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
005DE6CB  push topprobe.702498                                              "DIP %d"
005DE6E3  push topprobe.702488                                              "QFP %d %d"
005DE6F2  push topprobe.702474                                              "PLCC %d %d"
005DE701  push topprobe.702464                                              "BGA %d %d"
005DE8B8  push topprobe.6AD864                                              "vector<T> too long"
005DEA0B  push topprobe.6AD864                                              "vector<T> too long"
005DEBEA  push topprobe.702550                                              "%s%d"
005DEC46  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DED27  push topprobe.6FF868                                              "%d"
005DEDB1  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DEE88  push topprobe.6FF868                                              "%d"
005DEEE9  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DEF3A  push topprobe.6FF868                                              "%d"
005DEF91  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DEFEB  push topprobe.6FF868                                              "%d"
005DF046  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DF09C  push topprobe.6FF868                                              "%d"
005DF0F5  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DF1F2  push topprobe.6FF868                                              "%d"
005DF24B  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DF29A  push topprobe.6FF868                                              "%d"
005DF2F3  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DF343  push topprobe.6FF868                                              "%d"
005DF399  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DF41B  push topprobe.6FF868                                              "%d"
005DF474  fld dword ptr ds:[70254C]                                         "333?%s%d"
005DFA6A  push topprobe.6AF040                                              "invalid string position"
005DFB51  push topprobe.6B6710                                              "%u"
005DFB7D  push topprobe.702494                                              "QFP"
005DFBAF  push topprobe.70260C                                              "CB"
005DFBD6  push topprobe.702608                                              "HQ"
005DFBEB  push topprobe.702604                                              "MLF"
005DFC00  push topprobe.702600                                              "PQ"
005DFC15  push topprobe.7025FC                                              "TQ"
005DFC2A  push topprobe.7025F8                                              "VQ"
005DFC3F  push topprobe.7025F4                                              "QF"
005DFC54  push topprobe.7025F0                                              "QFN"
005DFC6C  push topprobe.702480                                              "PLCC"
005DFC7E  push topprobe.7025EC                                              "PC"
005DFC8F  push topprobe.7025E8                                              "SO"
005DFCA0  push topprobe.7025E4                                              "VO"
005DFCB1  push topprobe.7025DC                                              "SSOP"
005DFD5E  push topprobe.7025D4                                              "PQFP"
005DFD81  push topprobe.702600                                              "PQ"
005DFFD6  push topprobe.70264C                                              L"Destroying CrParallelCable\n"
005E038E  push topprobe.7026C4                                              L"Creating CrParallelCable\n"
005E03E6  push topprobe.70264C                                              L"Destroying CrParallelCable\n"
005E052F  push topprobe.702800                                              L"Initializing CrParallelCable (%u LPT, %u Hz)\n"
005E05A4  push topprobe.7027B8                                              L"*** FAILED *** (OpenDriver failed)\n"
005E0607  push topprobe.702780                                              L"InitParallelPort() failed\n"
005E062C  push topprobe.702754                                              L"EnableJTAG() failed\n"
005E0649  push topprobe.7026F8                                              L"Initializing succeeded, LPT base addr: 0x%x\n"
005E0AF1  push topprobe.6AD864                                              "vector<T> too long"
005E0B4F  push topprobe.6AD864                                              "vector<T> too long"
005E115D  push topprobe.6AD864                                              "vector<T> too long"
005E11B6  push topprobe.6AD864                                              "vector<T> too long"
005E14DF  push topprobe.6B1194                                              "list<T> too long"
005E15A6  push topprobe.702860                                              "Acebitec Corsica"
005E19F7  push topprobe.6AD864                                              "vector<T> too long"
005E1AE1  push topprobe.6AD864                                              "vector<T> too long"
005E1BE1  push topprobe.702CD8                                              L"Analyzing the JTAG chain...\n"
005E1C05  push topprobe.702CC8                                              "000011111111"
005E1C3B  push topprobe.702CB0                                              L"TAP reset\n"
005E1C70  push topprobe.702C68                                              L"Scan DR...\nBits to be shifted in:\n"
005E1C9A  push topprobe.702C40                                              L"Bits shifted out:\n"
005E1CDD  push topprobe.702BD8                                              L"Checking for all bits are either ones or zeros...\n"
005E1D72  push topprobe.702BB4                                              L"End marker found\n"
005E1D86  push topprobe.702B38                                              L"Last %d bits we received are either only ones or only zeros\n"
005E1DD1  push topprobe.702AE8                                              L"JTAG chain found, captured DR bits:\n"
005E1E73  push topprobe.702AC4                                              L"BYPASS register\n"
005E1F65  push topprobe.702AA0                                              L"IDCODE register\n"
005E2081  push topprobe.702A68                                              L"Chain succesfully analyzed\n"
005E20C3  push topprobe.6AD864                                              "vector<T> too long"
005E20F3  push topprobe.7029F8                                              L"JTAG chain NOT found, checking for Atmel ATmega bug...\n"
005E213E  push topprobe.7029A8                                              L"Received bits have both ones and zeros\n"
005E21DD  push topprobe.702AC4                                              L"BYPASS register\n"
005E22D3  push topprobe.702AA0                                              L"IDCODE register\n"
005E2311  push topprobe.702970                                              L"Some idcode(s) collected\n"
005E2387  push topprobe.702958                                              L"00000011111"
005E239E  push topprobe.702908                                              L"JTAG chain contains buggy Atmel ATmega\n"
005E24D4  push topprobe.7028A0                                              L"Received bits are either only ones or only zeros\n"
005E24E1  push topprobe.702874                                              L"NO JTAG chain found\n"
005E2B5D  push topprobe.6B1C60                                              "map/set<T> too long"
005E2D85  push topprobe.6B126C                                              "invalid map/set<T> iterator"
005E3BF3  push topprobe.6AD864                                              "vector<T> too long"
005E3CDF  push topprobe.702360                                              "(%d)"
005E3F89  push topprobe.702D20                                              L"Failed to write to parallel port."
005E402E  push topprobe.702D68                                              L"Failed to read from parallel port."
005E4229  push topprobe.702D20                                              L"Failed to write to parallel port."
005E42D0  push topprobe.702D68                                              L"Failed to read from parallel port."
005E43C9  push topprobe.702D20                                              L"Failed to write to parallel port."
005E446E  push topprobe.702D68                                              L"Failed to read from parallel port."
005E45F9  push topprobe.702D20                                              L"Failed to write to parallel port."
005E4659  mov dword ptr ds:[esi],topprobe.702E0C                            " M^"
005E465F  mov dword ptr ds:[esi+4],topprobe.702DF0                          "@L^"
005E4666  push topprobe.702DB8                                              L"Destroying CrUsbBlaster\n"
005E46C1  push topprobe.7030F0                                              L"Loading USB-Blaster FTD2XX interface:\n"
005E46D6  push topprobe.7030B4                                              L"  OK (DLL already loaded)\n"
005E46F3  push topprobe.703078                                              L"Loading usbblstr32.dll ...  "
005E4706  push topprobe.703068                                              "usbblstr32.dll"
005E4714  push topprobe.702FE8                                              L"*** FAILED *** (LoadLibrary() failed)\nLoading ftd2xx.dll ...  "
005E4721  push topprobe.702FD8                                              "ftd2xx.dll"
005E4736  push topprobe.702F88                                              L"*** FAILED *** (LoadLibrary() failed)\n"
005E474F  push topprobe.702F6C                                              "FT_CreateDeviceInfoList"
005E475D  push topprobe.702F54                                              "FT_GetDeviceInfoDetail"
005E4768  push topprobe.702F48                                              "FT_OpenEx"
005E4776  push topprobe.702F3C                                              "FT_Close"
005E4787  push topprobe.702F2C                                              "FT_ResetDevice"
005E4792  push topprobe.702F18                                              "FT_SetUSBParameters"
005E47A0  push topprobe.702F0C                                              "FT_Purge"
005E47B1  push topprobe.702EF8                                              "FT_SetLatencyTimer"
005E47BC  push topprobe.702EE8                                              "FT_SetBaudRate"
005E47CA  push topprobe.702ED8                                              "FT_SetBitMode"
005E47DB  push topprobe.702EC4                                              "FT_GetQueueStatus"
005E47E6  push topprobe.702EB8                                              "FT_Write"
005E47F4  push topprobe.702EB0                                              "FT_Read"
005E484E  push topprobe.702EA8                                              L"OK\n"
005E4861  push topprobe.702E20                                              L"*** FAILED *** (failed to resolve all required exported functions)\n"
005E4B79  push topprobe.703140                                              L"JTAG connection error"
005E4B94  push topprobe.703140                                              L"JTAG connection error"
005E4C0A  push topprobe.703140                                              L"JTAG connection error"
005E4C83  push topprobe.703140                                              L"JTAG connection error"
005E4CE2  push topprobe.70316C                                              L"Creating CrUsbBlaster\n"
005E4CEA  mov dword ptr ds:[esi],topprobe.702E0C                            " M^"
005E4CF0  mov dword ptr ds:[esi+4],topprobe.702DF0                          "@L^"
005E4D49  mov dword ptr ds:[esi],topprobe.702E0C                            " M^"
005E4D4F  mov dword ptr ds:[esi+4],topprobe.702DF0                          "@L^"
005E4D56  push topprobe.702DB8                                              L"Destroying CrUsbBlaster\n"
005E4E7E  push topprobe.6AD864                                              "vector<T> too long"
005E4F48  push topprobe.6AD864                                              "vector<T> too long"
005E4FC9  push topprobe.703140                                              L"JTAG connection error"
005E5357  push topprobe.703140                                              L"JTAG connection error"
005E546C  push topprobe.6AD864                                              "vector<T> too long"
005E556D  push topprobe.703140                                              L"JTAG connection error"
005E5696  push topprobe.703140                                              L"JTAG connection error"
005E57BC  push topprobe.6AD864                                              "vector<T> too long"
005E5939  push topprobe.7032B0                                              L"Device successfully opened\n"
005E59EE  push topprobe.70327C                                              L"Initialization succeeded\n"
005E5A11  push topprobe.703210                                              L"*** FAILED *** (FtdiRead() has thrown an exception)\n"
005E5A55  push topprobe.7031A0                                              L"*** FAILED *** (ResyncCPLD() has thrown an exception)\n"
005E5D18  push topprobe.6AD864                                              "vector<T> too long"
005E5F0E  push topprobe.6B1194                                              "list<T> too long"
005E5F4E  push topprobe.6AD864                                              "vector<T> too long"
005E61CE  push topprobe.7032E8                                              L"Found %u USB-Blaster device(s)\n"
005E6229  mov dword ptr ds:[esi],topprobe.703370                            "pd^"
005E622F  mov dword ptr ds:[esi+4],topprobe.703354                          "Pi^"
005E6236  push topprobe.703328                                              L"Destroying CrJLink\n"
005E6291  push topprobe.7034B8                                              L"Loading JLinkARM.dll ...  "
005E62A6  push topprobe.703484                                              L"OK (DLL already loaded)\n"
005E62C2  push topprobe.703474                                              "JLinkARM.dll"
005E62DB  push topprobe.702F88                                              L"*** FAILED *** (LoadLibrary() failed)\n"
005E62F3  push topprobe.703464                                              "JLINKARM_Open"
005E6301  push topprobe.703454                                              "JLINKARM_Close"
005E630C  push topprobe.703440                                              "JLINKARM_SelectUSB"
005E631A  push topprobe.70342C                                              "JLINKARM_SelectIP"
005E632B  push topprobe.703410                                              "JLINKARM_SetWarnOutHandler"
005E6336  push topprobe.7033F4                                              "JLINKARM_SetErrorOutHandler"
005E6344  push topprobe.7033E0                                              "JLINKARM_HasError"
005E6355  push topprobe.7033CC                                              "JLINKARM_ClrError"
005E6360  push topprobe.7033B8                                              "JLINKARM_SetSpeed"
005E636E  push topprobe.70339C                                              "JLINKARM_JTAG_StoreGetRaw"
005E637F  push topprobe.703384                                              "JLINKARM_JTAG_StoreRaw"
005E63CA  push topprobe.702EA8                                              L"OK\n"
005E63DC  push topprobe.702E20                                              L"*** FAILED *** (failed to resolve all required exported functions)\n"
005E6432  push topprobe.7034F8                                              L"Creating CrJLink\n"
005E643A  mov dword ptr ds:[esi],topprobe.703370                            "pd^"
005E6440  mov dword ptr ds:[esi+4],topprobe.703354                          "Pi^"
005E6499  mov dword ptr ds:[esi],topprobe.703370                            "pd^"
005E649F  mov dword ptr ds:[esi+4],topprobe.703354                          "Pi^"
005E64A6  push topprobe.703328                                              L"Destroying CrJLink\n"
005E65B3  push topprobe.70351C                                              L"*** J-Link ERROR: %s\n"
005E6643  push topprobe.703548                                              L"*** J-Link WARNING: %s\n"
005E6728  push topprobe.703578                                              L"*** FAILED *** (JLINK_Open() failed: %s)\n"
005E680A  push topprobe.7035CC                                              L"JTAG connection error:\n"
005E68D5  push topprobe.7035CC                                              L"JTAG connection error:\n"
005E7431  push topprobe.6AD864                                              "vector<T> too long"
005E74CC  push topprobe.6B1194                                              "list<T> too long"
005E7591  push topprobe.703614                                              L"Loading ftd2xx.dll ...  "
005E75A6  push topprobe.703484                                              L"OK (DLL already loaded)\n"
005E75C2  push topprobe.702FD8                                              "ftd2xx.dll"
005E75DB  push topprobe.702F88                                              L"*** FAILED *** (LoadLibrary() failed)\n"
005E75F3  push topprobe.702F6C                                              "FT_CreateDeviceInfoList"
005E7601  push topprobe.702F54                                              "FT_GetDeviceInfoDetail"
005E760C  push topprobe.703600                                              "FT_GetDeviceInfo"
005E761A  push topprobe.702F48                                              "FT_OpenEx"
005E762B  push topprobe.702F3C                                              "FT_Close"
005E7636  push topprobe.702F2C                                              "FT_ResetDevice"
005E7644  push topprobe.702F18                                              "FT_SetUSBParameters"
005E7655  push topprobe.702F0C                                              "FT_Purge"
005E7660  push topprobe.702EF8                                              "FT_SetLatencyTimer"
005E766E  push topprobe.702ED8                                              "FT_SetBitMode"
005E767F  push topprobe.702EC4                                              "FT_GetQueueStatus"
005E768A  push topprobe.702EB8                                              "FT_Write"
005E7698  push topprobe.702EB0                                              "FT_Read"
005E76F2  push topprobe.702EA8                                              L"OK\n"
005E7704  push topprobe.702E20                                              L"*** FAILED *** (failed to resolve all required exported functions)\n"
005E7AC3  push topprobe.703140                                              L"JTAG connection error"
005E7B92  push topprobe.70367C                                              L"Creating CrFtd2xx\n"
005E7CA2  push topprobe.703140                                              L"JTAG connection error"
005E7DEC  push topprobe.703140                                              L"JTAG connection error"
005E7F73  push topprobe.6AD864                                              "vector<T> too long"
005E7FCC  push topprobe.6AD864                                              "vector<T> too long"
005E8102  push topprobe.703140                                              L"JTAG connection error"
005E824C  push topprobe.703140                                              L"JTAG connection error"
005E83D3  push topprobe.6AD864                                              "vector<T> too long"
005E842C  push topprobe.6AD864                                              "vector<T> too long"
005E861C  push topprobe.703718                                              L"Destroying CrFtd2xx\n"
005E86D8  push topprobe.7036A8                                              L"*** FAILED *** (FT_Write() failed on shutdown cleanup)\n"
005E87CB  push topprobe.7032B0                                              L"Device successfully opened\n"
005E89B2  push topprobe.703748                                              L"*** FAILED *** (first write operation failed)\n"
005E8A55  push topprobe.70327C                                              L"Initialization succeeded\n"
005E8A79  push topprobe.703210                                              L"*** FAILED *** (FtdiRead() has thrown an exception)\n"
005E8C88  push topprobe.6AD864                                              "vector<T> too long"
005E8D9E  push topprobe.6AD864                                              "vector<T> too long"
005E8E49  push topprobe.703140                                              L"JTAG connection error"
005E9098  push topprobe.703140                                              L"JTAG connection error"
005E9503  push topprobe.6B1194                                              "list<T> too long"
005E950D  push topprobe.6AD864                                              "vector<T> too long"
005E9A1F  push topprobe.7037A8                                              L"Found %u FT2232 device(s)\n"
005E9B64  push topprobe.7037E0                                              "amontec jtagkey"
005E9EA4  push topprobe.7037A8                                              L"Found %u FT2232 device(s)\n"
005E9FB8  push topprobe.7037F0                                              L"Destroying CrDigilentAdept\n"
005EA045  push topprobe.7039CC                                              L"Loading dpcutil.dll ...  "
005EA05A  push topprobe.7039A0                                              L"OK (already loaded)\n"
005EA079  push topprobe.703994                                              "dpcutil.dll"
005EA092  push topprobe.702F88                                              L"*** FAILED *** (LoadLibrary() failed)\n"
005EA0AD  push topprobe.70398C                                              "DpcInit"
005EA0BB  push topprobe.703984                                              "DpcTerm"
005EA0C6  push topprobe.703968                                              "DvmgStartConfigureDevices"
005EA0D4  push topprobe.703958                                              "DvmgGetDevCount"
005EA0E5  push topprobe.703948                                              "DvmgGetDevName"
005EA0F0  push topprobe.70393C                                              "DpcOpenJtag"
005EA0FE  push topprobe.70392C                                              "DpcCloseJtag"
005EA10F  push topprobe.70391C                                              "DpcEnableJtag"
005EA11A  push topprobe.70390C                                              "DpcDisableJtag"
005EA128  push topprobe.7038FC                                              "DpcPutTdiBits"
005EA139  push topprobe.7038E8                                              "DpcPutTmsTdiBits"
005EA199  push topprobe.702EA8                                              L"OK\n"
005EA1AE  push topprobe.703860                                              L"** FAILED *** (not all required exported functions were resolved)\n"
005EA213  push topprobe.703AD8                                              L"Initializing CrDigilentAdept ('%s')\n"
005EA27A  push topprobe.703AA4                                              L"Initializing succeeded\n"
005EA29C  push topprobe.703A50                                              L"*** FAILED *** (DpcEnableJtag() failed)\n"
005EA2BA  push topprobe.703A00                                              L"*** FAILED *** (DpcOpenJtag() failed)\n"
005EA320  push topprobe.703B28                                              L"Found %d DigilentAdept device(s)\n"
005EA39F  push topprobe.703140                                              L"JTAG connection error"
005EA462  push topprobe.703B6C                                              L"Creating CrDigilentAdept\n"
005EA573  push topprobe.703140                                              L"JTAG connection error"
005EA6A1  push topprobe.703140                                              L"JTAG connection error"
005EA821  push topprobe.6AD864                                              "vector<T> too long"
005EAB61  push topprobe.6AD864                                              "vector<T> too long"
005EABC1  push topprobe.6AD864                                              "vector<T> too long"
005EAC81  push topprobe.6AD864                                              "vector<T> too long"
005EACE0  push topprobe.6AD864                                              "vector<T> too long"
005EAD99  push topprobe.6AD864                                              "vector<T> too long"
005EADBE  push topprobe.6AD864                                              "vector<T> too long"
005EAE01  push topprobe.6AD864                                              "vector<T> too long"
005EAE61  push topprobe.6AD864                                              "vector<T> too long"
005EB116  push topprobe.703140                                              L"JTAG connection error"
005EB264  push topprobe.703140                                              L"JTAG connection error"
005EB3F9  push topprobe.703140                                              L"JTAG connection error"
005EBB8A  push topprobe.6AD864                                              "vector<T> too long"
005EBD19  push topprobe.6B1194                                              "list<T> too long"
005EBE0C  mov ecx,dword ptr ds:[703BA0]                                     "\\\\.\\"
005EC098  push topprobe.6AD864                                              "vector<T> too long"
005EC201  push topprobe.703C04                                              L"Ftd2xxSchemeDesc_"
005EC213  push topprobe.703BD8                                              L"Ftd2xxSchemeGpioDir_"
005EC225  push topprobe.703BA8                                              L"Ftd2xxSchemeGpioValue_"
005EC2F4  push topprobe.6AD840                                              L"%d"
005EC309  push topprobe.703C04                                              L"Ftd2xxSchemeDesc_"
005EC35D  push topprobe.703BD8                                              L"Ftd2xxSchemeGpioDir_"
005EC3B5  push topprobe.703BA8                                              L"Ftd2xxSchemeGpioValue_"
005EC4B3  push topprobe.6B1194                                              "list<T> too long"
005EC51A  push topprobe.6AD864                                              "vector<T> too long"
005EC690  push topprobe.703C6C                                              L"Amontec JTAGkey"
005EC6BA  push topprobe.703C44                                              L"Olimex ARM-USB-OCD"
005EC6D9  push topprobe.703C28                                              L"Turtelizer 2"
005EC771  push topprobe.6AD840                                              L"%d"
005EC7AA  push topprobe.703C04                                              L"Ftd2xxSchemeDesc_"
005EC832  push topprobe.703BD8                                              L"Ftd2xxSchemeGpioDir_"
005EC89B  push topprobe.703BA8                                              L"Ftd2xxSchemeGpioValue_"
005ECAF0  mov eax,topprobe.7840A8                                           "0@p"
005ECF50  push topprobe.6D2EB8                                              L"staticText"
005ECF76  push topprobe.704014                                              L"License key:"
005ECFCF  mov eax,topprobe.704014                                           L"License key:"
005ED097  push topprobe.6D2F8C                                              L"text"
005ED268  push topprobe.7141F0                                              L"hyperlink"
005ED2BE  push topprobe.703FE8                                              L"Purchase license key"
005ED31A  mov eax,topprobe.703FE8                                           L"Purchase license key"
005ED465  push topprobe.6D2E30                                              L"button"
005ED491  push topprobe.6B6638                                              L"&OK"
005ED4EE  mov eax,topprobe.6B6638                                           L"&OK"
005ED5E0  push topprobe.6D2E30                                              L"button"
005ED60C  push topprobe.6BD760                                              L"&Cancel"
005ED66C  mov eax,topprobe.6BD760                                           L"&Cancel"
005ED773  push topprobe.703FB0                                              L"http://www.topjtag.com/buy/"
005ED80A  push topprobe.6D2E60                                              L"dialog"
005ED9BA  mov dword ptr ds:[esi],topprobe.6B35F4                            "`5N"
005EDA7A  push topprobe.6AD840                                              L"%d"
005EDBE4  push topprobe.6B1194                                              "list<T> too long"
005EDD30  mov eax,topprobe.784994                                           "\fDp"
005EDEE1  push topprobe.6D2F00                                              L"panel"
005EE07D  push topprobe.6D2ED0                                              L"staticBitmap"
005EE1A0  push topprobe.6D2EA0                                              L"staticLine"
005EE2E1  push topprobe.6D2EB8                                              L"staticText"
005EE30A  push topprobe.6E800C                                              L"name"
005EE35F  mov eax,topprobe.6E800C                                           L"name"
005EE436  push topprobe.6D2EB8                                              L"staticText"
005EE45F  push topprobe.6EB3FC                                              L"version"
005EE4B4  mov eax,topprobe.6EB3FC                                           L"version"
005EE58E  push topprobe.6D2EB8                                              L"staticText"
005EE5BA  push topprobe.7043B0                                              L"C 0000-0000 CompanyName. All rights reserved."
005EE612  mov eax,topprobe.7043B0                                           L"C 0000-0000 CompanyName. All rights reserved."
005EE6F4  push topprobe.7141F0                                              L"hyperlink"
005EE746  push topprobe.70438C                                              L"www.topjtag.com"
005EE7A7  mov eax,topprobe.70438C                                           L"www.topjtag.com"
005EE8AB  push topprobe.6D2EB8                                              L"staticText"
005EE8D7  push topprobe.704378                                              L"reg info"
005EE92F  mov eax,topprobe.704378                                           L"reg info"
005EEA12  push topprobe.6D2E30                                              L"button"
005EEA3E  push topprobe.6B6638                                              L"&OK"
005EEA9D  mov eax,topprobe.6B6638                                           L"&OK"
005EEB86  mov dword ptr ss:[ebp-2C],topprobe.6B35F4                         "`5N"
005EEC2A  push topprobe.6D2E60                                              L"dialog"
005EEF30  push topprobe.6BA850                                              L"htmlWindow"
005EF01D  push topprobe.6D2EA0                                              L"staticLine"
005EF0EB  push topprobe.6D2E7C                                              L"groupBox"
005EF24A  push topprobe.6D2F8C                                              L"text"
005EF277  push topprobe.704760                                              L"PLEASE NOTE: This fully functional version of %s is available for an evaluation period of 20 days. If you wish to continue using the software after the evaluation period, please purchase a license key."
005EF2EF  mov eax,topprobe.704760                                           L"PLEASE NOTE: This fully functional version of %s is available for an evaluation period of 20 days. If you wish to continue using the software after the evaluation period, please purchase a license key."
005EF435  push topprobe.7141F0                                              L"hyperlink"
005EF48E  push topprobe.703FE8                                              L"Purchase license key"
005EF4ED  mov eax,topprobe.703FE8                                           L"Purchase license key"
005EF63D  push topprobe.6D2E30                                              L"button"
005EF669  push topprobe.6B051C                                              L"&Register..."
005EF6C6  mov eax,topprobe.6B051C                                           L"&Register..."
005EF7A9  push topprobe.6D2E30                                              L"button"
005EF7D5  push topprobe.704748                                              L"&Evaluate"
005EF832  mov eax,topprobe.704748                                           L"&Evaluate"
005EF93B  push topprobe.703FB0                                              L"http://www.topjtag.com/buy/"
005EFAC5  push topprobe.704A60                                              L"<html><body><center>&nbsp;<br><b>"
005EFAF0  push topprobe.7049C8                                              L"<font size=\"+1\" color=\"#0000FF\">%d days left of %d-day evaluation</font>"
005EFB55  push topprobe.704930                                              L"<font size=\"+1\" color=\"#C00000\">Your evaluation period has expired</font>"
005EFB88  push topprobe.7048F4                                              L"</b></center></body></html>"
005EFC6A  push topprobe.6D2E60                                              L"dialog"
005EFFF7  push topprobe.6D2E30                                              L"button"
005F0010  push topprobe.6B6638                                              L"&OK"
005F0121  push topprobe.6D2E30                                              L"button"
005F013A  push topprobe.6BD760                                              L"&Cancel"
005F02CC  push topprobe.6D2E60                                              L"dialog"
005F02E2  push topprobe.704AC4                                              L"JTAG Connection"
005F03E0  mov eax,topprobe.784A7C                                           "@Tp"
005F0540  push topprobe.6D2E7C                                              L"groupBox"
005F068D  push topprobe.6D2F8C                                              L"text"
005F07E0  push topprobe.6D2E30                                              L"button"
005F0809  push topprobe.705058                                              L"&Update / Replace BSDL file..."
005F0863  mov eax,topprobe.705058                                           L"&Update / Replace BSDL file..."
005F0984  push topprobe.6D2EB8                                              L"staticText"
005F09AD  push topprobe.704E30                                              L"NOTE: Upon assigning a BSDL file for the device, all the required data is\nimported from the file and stored together with project data. Therefore\nthe BSDL file is no longer required and you don't need to care about\nBSDL files when copying a project file to another computer."
005F0A05  mov eax,topprobe.704E30                                           L"NOTE: Upon assigning a BSDL file for the device, all the required data is\nimported from the file and stored together with project data. Therefore\nthe BSDL file is no longer required and you don't need to care about\nBSDL files when copying a project file to another computer."
005F0AE1  push topprobe.6D2E30                                              L"button"
005F0B0D  push topprobe.704E08                                              L"&View imported data"
005F0B6A  mov eax,topprobe.704E08                                           L"&View imported data"
005F0CC8  push topprobe.6D2E30                                              L"button"
005F0CF4  push topprobe.6B6638                                              L"&OK"
005F0D53  mov eax,topprobe.6B6638                                           L"&OK"
005F0E38  push topprobe.6D2E30                                              L"button"
005F0E64  push topprobe.6BD760                                              L"&Cancel"
005F0EC0  mov eax,topprobe.6BD760                                           L"&Cancel"
005F1057  push topprobe.6C5F90                                              L" ("
005F1126  push topprobe.705098                                              L"(no BSDL file assigned)"
005F11BA  push topprobe.6D2E60                                              L"dialog"
005F12B7  push topprobe.7050CC                                              L" BSDL File"
005F1598  push topprobe.705428                                              L"Text Viewer"
005F1663  push topprobe.705400                                              L"Data imported from "
005F1766  mov eax,topprobe.705428                                           L"Text Viewer"
005F197A  push topprobe.6B176C                                              L"BSDL File"
005F1A4E  mov eax,topprobe.6B176C                                           L"BSDL File"
005F1BC1  push topprobe.6BB488                                              L" content integrity check error!\nUnfortunately, some BSDL files do not strictly conforms the standard. However, they are usually easy to fix. Please feel free to send us this BSDL file (at support@topjtag.com) and we will try to fix it for you."
005F1BDA  push topprobe.6B23BC                                              L"Error"
005F1CAA  push topprobe.6B23BC                                              L"Error"
005F1D5E  push topprobe.6BB428                                              L"An error occurred while parsing the BSDL file."
005F1D90  mov eax,topprobe.6B23BC                                           L"Error"
005F21FC  push topprobe.6B1194                                              "list<T> too long"
005F25BD  push topprobe.6D2ED0                                              L"staticBitmap"
005F26A7  push topprobe.6D2EB8                                              L"staticText"
005F26D0  push topprobe.705794                                              L"<message>"
005F2725  mov eax,topprobe.705794                                           L"<message>"
005F27EF  push topprobe.6D2EB8                                              L"staticText"
005F2818  push topprobe.705780                                              L"Details:"
005F286C  mov eax,topprobe.705780                                           L"Details:"
005F2931  push topprobe.6D2F8C                                              L"text"
005F2A82  push topprobe.6D2E30                                              L"button"
005F2AAE  push topprobe.6B0B3C                                              L"&Close"
005F2B0C  mov eax,topprobe.6B0B3C                                           L"&Close"
005F2C5B  mov ecx,dword ptr ds:[784AD0]                                     "\v\f"
005F2C9E  mov dword ptr ss:[ebp-20],topprobe.6B35F4                         "`5N"
005F2D8A  push topprobe.6D2E60                                              L"dialog"
005F2F20  push topprobe.7061FC                                              L"<html><body>\n"
005F2F40  mov edx,topprobe.7061F4                                           L"was"
005F2F4C  mov edx,topprobe.7061E8                                           L"were"
005F2F5A  mov eax,topprobe.7061D4                                           L"At least "
005F2F6D  push topprobe.706160                                              L"<center>%s%d JTAG device%s %s detected:</center><br><br>\n"
005F2F8D  push topprobe.706110                                              L"<table width=\"100%\" bgcolor=\"#b4ce86\">\n"
005F2FA0  push topprobe.705F30                                              L"<tr bgcolor=\"#5479d3\"><th nowrap width=\"10%\"><font color=\"white\"><strong>#</strong></font></th><th nowrap><font color=\"white\"><strong>Manufacturer</strong></font></th><th nowrap><font color=\"white\"><strong>IDCODE</strong></font></th></tr>\n"
005F2FBC  push topprobe.705DE8                                              L"<tr bgcolor=\"white\"><td colspan=\"3\"><font color=\"#ce0022\">Devices at the beginning of the chain cannot be detected due to the ATMEL ATmega bug.</font></td></tr>\n"
005F2FEC  push topprobe.705D98                                              L"<tr bgcolor=\"white\"><td nowrap>%d</td>\n"
005F3010  mov eax,topprobe.6B5188                                           L"n/a"
005F3026  push topprobe.705D70                                              L"<td nowrap>%s</td>\n"
005F304A  push topprobe.705D3C                                              L"<td nowrap>n/a</td></tr>\n"
005F3068  push topprobe.705D08                                              L"<td nowrap>%sh</td></tr>\n"
005F30A1  push topprobe.705CF4                                              L"</table>"
005F30B9  push topprobe.705A38                                              L"<br><br><font color=\"#ce0022\">The detected JTAG chain contains the ATMEL ATmega device that has a known bug in its TAP controller implementation*. The bug makes it impossible to detect devices located in the JTAG chain before the ATMEL ATmega device. In order to continue please manually specify a number of devices in the JTAG chain preceding the "
005F30E5  push topprobe.7059FC                                              L"%s %sh device.</font><br>\n"
005F3105  push topprobe.705908                                              L"<br>* For more information on this bug, search for the 'IDCODE masks data from TDI input' in the ATMEL ATmega datasheet.\n"
005F3115  push topprobe.7058E4                                              L"</body></html>"
005F3157  push topprobe.7057D0                                              L"<html><body><center><strong><font size=\"+1\" color=\"#9d2900\"><br><br><br><br>No JTAG chain detected</font></strong></center></body></html>"
005F3180  mov eax,topprobe.785C90                                           "xxp"
