Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
0061DE76  mov ecx,aoao watermark.628690                                     "Hastighed"
0061DE84  mov ecx,aoao watermark.6286A4                                     "Alle grafik"
0061DE92  mov ecx,aoao watermark.61E900                                     "Video for Windows"
0061DEA0  mov ecx,aoao watermark.6286B8                                     "Fil"
0061DEAE  mov ecx,aoao watermark.61E92C                                     "Mem"
0061DECA  mov ecx,aoao watermark.628708                                     "Udskriv Alle"
0061DED8  mov ecx,aoao watermark.628720                                     "Udskriv valgt"
0061DEE6  mov ecx,aoao watermark.628738                                     "Grafik Filer"
0061DEF4  mov ecx,aoao watermark.628750                                     "Alle Filer"
0061DF02  mov ecx,aoao watermark.61E9E8                                     "HSV"
0061DF10  mov ecx,aoao watermark.61E9F4                                     "HSL"
0061DF1E  mov ecx,aoao watermark.61EA00                                     "RGB"
0061DF2C  mov ecx,aoao watermark.61EA0C                                     "FFT"
0061DF3A  mov ecx,aoao watermark.628764                                     "Skarpere"
0061DF48  mov ecx,aoao watermark.628778                                     "Kanaler"
00626101  imul esi,dword ptr ds:[esi+75],kernel32.756E206E                  "ProviderProperty"
00627410  mov ebx,aoao watermark.C8B6D2                                     "!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!"
00627448  mov edi,aoao watermark.C8B6ED                                     "!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!"
00627458  mov eax,aoao watermark.C8B6DF                                     "!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!"
0062755C  mov ebp,aoao watermark.F8BDA5                                     "!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!"
00627B22  mov ecx,aoao watermark.4488FB                                     "mallint"
00627B7E  mov edx,aoao watermark.C8B6CD                                     "!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!'!!"
006289ED  mov edx,aoao watermark.628C40                                     "Hn`hdFm"
006289FA  mov edx,aoao watermark.628C50                                     "GjBplqnodost"
00628A07  mov edx,aoao watermark.628C68                                     "Bpozqjfis"
00628A14  mov edx,aoao watermark.628C7C                                     "Vmsdhhtsfqfc"
00628A21  mov edx,aoao watermark.628C94                                     "xvx-ihdnnopmfmur/bpl"
00628A2E  mov edx,aoao watermark.628CB4                                     "0:8:,3/16"
00628C43  push aoao watermark.6D4664                                        "known background gamma"
00628D15  mov edx,aoao watermark.628DBC                                     "Arial"
00629978  rcr byte ptr ds:[ecx+540062],1                                    "m operation!"
0062A312  mov ecx,aoao watermark.62A3D4                                     "Cannot Create Directory"
0062A8B0  mov edx,aoao watermark.62A968                                     "Palette"
0062A906  mov edx,aoao watermark.62A978                                     "&Cancel"
0062C282  mov edx,aoao watermark.62C2F0                                     "ICC_PROFILE"
0062C29C  mov edx,aoao watermark.62C2F0                                     "ICC_PROFILE"
0062C8C7  mov edx,aoao watermark.62C9E8                                     "Photoshop 3.0"
0062CE7A  xor eax,200000                                                    ",\v"
00631348  mov eax,aoao watermark.63138C                                     "Exif"
006313B7  mov edx,aoao watermark.6313F4                                     "Exif"
00631431  mov edx,aoao watermark.631594                                     "Exif"
00633408  mov edx,aoao watermark.633704                                     "IMG"
0063360F  mov ecx,aoao watermark.633710                                     "ie32f pixel format not allowed when Location=ieTBitmap"
00633627  mov ecx,aoao watermark.633750                                     "ieCMYK pixel format not allowed when Location=ieTBitmap"
0063363F  mov ecx,aoao watermark.633790                                     "ieCIELab pixel format not allowed when Location=ieTBitmap"
00633666  mov ecx,aoao watermark.6337D4                                     "ieRGB48 pixel format not allowed when Location=ieTBitmap"
00636BF3  mov ecx,aoao watermark.636CC8                                     "CMYK to TBitmap not supported"
00636C0B  mov ecx,aoao watermark.636CF0                                     "CIELab to TBitmap not supported"
00636C23  mov ecx,aoao watermark.636D18                                     "RGB48 to TBitmap not supported"
0063DFDD  mov edx,aoao watermark.63E1E4                                     "TIEBITMAPRAW"
0063E94C  mov edx,aoao watermark.63E9BC                                     "Unable to create "
0063EFA3  mov edx,aoao watermark.63EFF4                                     "\r\n"
0063F350  mov edx,aoao watermark.63F59C                                     "OiAnoDat"
0063F41A  mov edx,aoao watermark.63F5B0                                     "OiFilNam"
0063F464  mov edx,aoao watermark.63F5C4                                     "OiDIB"
0063F49F  mov edx,aoao watermark.63F5D4                                     "OiGroup"
0063F4E6  mov edx,aoao watermark.63F5E4                                     "OiIndex"
0063F52D  mov edx,aoao watermark.63F5F4                                     "OiAnText"
00640514  mov edx,aoao watermark.640544                                     "Length"
006407C3  mov edx,aoao watermark.6408B4                                     "\\n"
006407D5  mov edx,aoao watermark.6408C0                                     "\\r"
006407E4  mov edx,aoao watermark.6408CC                                     "\\t"
006407F3  mov edx,aoao watermark.6408D8                                     "\\b"
00640802  mov edx,aoao watermark.6408E4                                     "\\f"
00640811  mov edx,aoao watermark.6408F0                                     "\\("
00640820  mov edx,aoao watermark.6408FC                                     "\\)"
0064082F  mov edx,aoao watermark.640908                                     "\\\\"
00640AD5  mov edx,aoao watermark.640B90                                     "<< "
00640B50  mov edx,aoao watermark.640BC0                                     ">>"
00640BDB  mov edx,aoao watermark.640C70                                     "Length"
00640C33  mov edx,aoao watermark.640C8C                                     "stream"
00640C58  mov edx,aoao watermark.640C9C                                     "endstream"
00640CAA  fdivr dword ptr ds:[edx+640CD0]                                   "%PDF-1.4"
00640DAA  mov edx,aoao watermark.640F38                                     "xref"
00640DCB  mov edx,aoao watermark.640F48                                     "0 "
00640DDF  mov edx,aoao watermark.640F54                                     "0000000000 65535 f "
00640E29  push aoao watermark.640F7C                                        "00000"
00640E33  push aoao watermark.640F8C                                        "n "
00640E58  mov edx,aoao watermark.640FA4                                     "trailer"
00640E79  mov edx,aoao watermark.640FB4                                     "<< /Size "
00640E8D  mov edx,aoao watermark.640FC8                                     "/Root 1 0 R"
00640E99  push aoao watermark.640FDC                                        "/Info "
00640EAF  push aoao watermark.640FEC                                        " 0 R"
00640ECB  mov edx,aoao watermark.640FFC                                     ">>"
00640ED7  mov edx,aoao watermark.641008                                     "startxref"
00640EF8  mov edx,aoao watermark.64101C                                     "%%EOF"
0064101D  and eax,aoao watermark.464F45                                     "OF"
00641095  mov edx,aoao watermark.641104                                     " 0 obj"
006410BD  mov edx,aoao watermark.641120                                     "endobj"
0064113B  mov ecx,aoao watermark.641174                                     "Catalog"
00641151  mov edx,aoao watermark.641184                                     "Type"
006411B1  mov ecx,aoao watermark.6412C4                                     "Pages"
006411C7  mov edx,aoao watermark.6412D4                                     "Type"
00641237  mov edx,aoao watermark.6412E4                                     "Parent"
00641252  mov edx,aoao watermark.6412F4                                     "Kids"
0064127B  mov edx,aoao watermark.641304                                     "Count"
006412A7  mov edx,aoao watermark.6412C4                                     "Pages"
0064132B  mov ecx,aoao watermark.6413C4                                     "Page"
0064133E  mov edx,aoao watermark.6413D4                                     "Type"
00641362  mov edx,aoao watermark.6413E4                                     "Resources"
00641372  mov edx,aoao watermark.6413F8                                     "MediaBox"
00641392  mov edx,aoao watermark.64140C                                     "Contents"
00641425  push aoao watermark.6414E0                                        "mscms.dll"
00641441  push aoao watermark.6414EC                                        "OpenColorProfileA"
00641456  push aoao watermark.641500                                        "CloseColorProfile"
0064146B  push aoao watermark.641514                                        "CreateProfileFromLogColorSpaceA"
00641480  push aoao watermark.641534                                        "CreateMultiProfileTransform"
00641495  push aoao watermark.641550                                        "DeleteColorTransform"
006414AA  push aoao watermark.641568                                        "TranslateColors"
006414BF  push aoao watermark.641578                                        "TranslateBitmapBits"
00641D7D  mov eax,aoao watermark.641DA8                                     "sRGB Color Space Profile.icm"
00641E0A  mov edx,aoao watermark.641EC8                                     "cprt"
00641E5E  mov edx,aoao watermark.641ED8                                     "desc"
0064217C  mov al,byte ptr ds:[eax+6DEDF8]                                   "ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/"
006421A1  mov al,byte ptr ds:[eax+6DEDF8]                                   "ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/"
006421C8  mov dl,byte ptr ds:[eax+6DEDF8]                                   "ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/"
006421E8  mov dl,byte ptr ds:[eax+6DEDF8]                                   "ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/"
0064235A  mov eax,dword ptr ds:[6DF680]                                     "l\tn"
00642389  mov eax,dword ptr ds:[6DF5B4]                                     "h\tn"
006423E9  mov eax,dword ptr ds:[6DF868]                                     "d\tn"
00642410  mov eax,dword ptr ds:[6DF750]                                     "P\tn"
00642434  mov eax,dword ptr ds:[6DF5DC]                                     "T\tn"
00642725  push aoao watermark.642778                                        ".tmp"
006428F4  mov ecx,aoao watermark.642914                                     "TIEBufferedReadStream cannot write!"
00642D34  mov edx,aoao watermark.642D6C                                     "http://ns.adobe.com/xap/1.0/"
00642E88  mov eax,aoao watermark.642EEC                                     "http://ns.adobe.com/xap/1.0/"
0064360E  mov ecx,aoao watermark.6436F8                                     "Cannot create file \"%s\". %s"
0064367B  mov ecx,aoao watermark.64371C                                     "Cannot open file \"%s\". %s"
00643C4B  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
00643DD8  mov eax,dword ptr ds:[6DF42C]                                     "\\\vn"
006446F6  mov edx,aoao watermark.6447B0                                     "MS Sans Serif"
00644BB8  mov edx,aoao watermark.644C94                                     "MS Sans Serif"
00644DB2  mov edx,aoao watermark.644E8C                                     "MS Sans Serif"
00644F94  mov edx,aoao watermark.645050                                     "MS Sans Serif"
0064514A  mov edx,aoao watermark.645204                                     "MS Sans Serif"
00645B9A  mov eax,dword ptr ds:[6DF1E8]                                     ",Yd"
00645CB2  mov eax,dword ptr ds:[6459DC]                                     "(Zd"
00645CDD  push aoao watermark.645D50                                        "ole32.dll"
00645CED  push aoao watermark.645D5C                                        "CoCreateInstanceEx"
00645CFD  push aoao watermark.645D70                                        "CoInitializeEx"
00645D0D  push aoao watermark.645D80                                        "CoAddRefServerProcess"
00645D1D  push aoao watermark.645D98                                        "CoReleaseServerProcess"
00645D2D  push aoao watermark.645DB0                                        "CoResumeClassObjects"
00645D3D  push aoao watermark.645DC8                                        "CoSuspendClassObjects"
00645F2C  mov ecx,dword ptr ds:[6DF360]                                     "DYd"
00646186  mov eax,dword ptr ds:[6DF164]                                     "d4l"
0064623D  mov ecx,dword ptr ds:[6DF690]                                     "4Yd"
00646305  mov eax,dword ptr ds:[6DF164]                                     "d4l"
00646338  mov ecx,dword ptr ds:[6DF780]                                     "<Yd"
0064636A  mov ecx,dword ptr ds:[6DF360]                                     "DYd"
00646471  mov eax,dword ptr ds:[6459DC]                                     "(Zd"
00646ED7  mov eax,dword ptr ds:[6467EC]                                     "8hd"
00646F90  push aoao watermark.6470E8                                        "shell32.dll"
00646FC8  push aoao watermark.6470F4                                        "C:\\"
00646FE7  push aoao watermark.6470F4                                        "C:\\"
00647141  push aoao watermark.647154                                        "C:\\"
00647848  mov ecx,aoao watermark.647888                                     "TPTPidlList: Duplicate PIDL"
00647FE9  mov ecx,aoao watermark.6480F4                                     "FormatStrPos: Too many substitution strings"
0064836B  mov eax,dword ptr ds:[6468E8]                                     "4id"
00648398  push aoao watermark.648400                                        "netapi32.dll"
006483B0  push aoao watermark.648410                                        "NetUseGetInfo"
006483C5  push aoao watermark.648420                                        "NetApiBufferFree"
00648514  mov eax,aoao watermark.64853C                                     "comctl32.dll"
00648EEA  mov eax,dword ptr ds:[4277E8]                                     "4xB"
006498BD  mov eax,dword ptr ds:[427B28]                                     "t{B"
0064C47A  mov edx,aoao watermark.64C5F8                                     "BkSp"
0064C48C  mov edx,aoao watermark.64C608                                     "Tab"
0064C49E  mov edx,aoao watermark.64C614                                     "Enter"
0064C4B0  mov edx,aoao watermark.64C624                                     "Esc"
0064C4DA  mov edx,aoao watermark.64C630                                     "Ins"
0064C4EC  mov edx,aoao watermark.64C63C                                     "Del"
0064C586  mov edx,aoao watermark.64C660                                     "Shift+"
0064C598  mov edx,aoao watermark.64C670                                     "Ctrl+"
0064C5AA  mov edx,aoao watermark.64C680                                     "Alt+"
0064C6B6  mov edx,aoao watermark.64C778                                     "Shift+"
0064C6E6  mov edx,aoao watermark.64C794                                     "Ctrl+"
0064C6FE  mov edx,aoao watermark.64C7A4                                     "Alt+"
0064D2B2  mov eax,aoao watermark.64D3E4                                     " (%d)"
0064D2CC  mov edx,aoao watermark.64D3F4                                     "fldr"
0064D2EB  mov eax,aoao watermark.64D404                                     "%d"
0064D715  mov eax,aoao watermark.64D798                                     "%.0n"
0064DE80  mov eax,dword ptr ds:[6467EC]                                     "8hd"
0064DEE4  mov eax,dword ptr ds:[6467EC]                                     "8hd"
0064E1AA  mov eax,dword ptr ds:[6DF830]                                     "X\vn"
0064E422  mov eax,dword ptr ds:[6467EC]                                     "8hd"
0064E930  mov eax,dword ptr ds:[427B28]                                     "t{B"
0064EE50  mov eax,dword ptr ds:[427B28]                                     "t{B"
0064F54F  mov eax,dword ptr ds:[6467EC]                                     "8hd"
0064F794  mov edx,aoao watermark.64F7D8                                     ".lnk"
00651A6E  mov eax,dword ptr ds:[6467EC]                                     "8hd"
00651A7F  mov eax,dword ptr ds:[6467EC]                                     "8hd"
00652E57  mov ecx,aoao watermark.652F40                                     "cut"
00652E80  mov ecx,aoao watermark.652F44                                     "copy"
00652EA9  mov ecx,aoao watermark.652F4C                                     "paste"
00652ED7  mov ecx,aoao watermark.652F54                                     "delete"
00652F1D  mov ecx,aoao watermark.652F54                                     "delete"
006534C7  mov edx,aoao watermark.65352C                                     "?:\\"
00654D73  mov eax,dword ptr ds:[6467EC]                                     "8hd"
006567A4  mov eax,dword ptr ds:[443B24]                                     "p;D"
006567CF  mov edx,aoao watermark.656A24                                     "Software\\Microsoft\\Windows\\CurrentVersion\\Explorer"
006567E2  mov edx,aoao watermark.656A60                                     "DirectoryCols"
006567F3  mov edx,aoao watermark.656A60                                     "DirectoryCols"
00656807  mov edx,aoao watermark.656A60                                     "DirectoryCols"
00657076  mov eax,aoao watermark.65709C                                     "Exception in AddNewShellItem"
00657F5E  mov edx,aoao watermark.65803C                                     "copy"
00657F7C  mov edx,aoao watermark.658044                                     "cut"
00657F9A  mov edx,aoao watermark.658048                                     "paste"
00657FE5  mov edx,aoao watermark.658050                                     "delete"
0065801D  mov edx,aoao watermark.658050                                     "delete"
006585B5  mov edx,aoao watermark.658684                                     "*.*"
0065870F  mov edx,aoao watermark.658750                                     "\\\\"
00659247  mov edx,aoao watermark.659260                                     "Pidl"
006594E5  push aoao watermark.659574                                        "Shell IDList Array"
0065B372  mov eax,dword ptr ds:[427B28]                                     "t{B"
0065C0C1  mov eax,aoao watermark.65C0F4                                     "TPTPane"
0065C11A  add byte ptr gs:[ecx+eax*8+5C0065],ah                             "INOLTA"
0065C356  mov edx,aoao watermark.65C3E4                                     " already executing"
0065CC30  mov ecx,aoao watermark.65CC50                                     "TPTFolderBrowseDlg form already active"
0065D10C  mov edx,aoao watermark.65D13C                                     "SCROLLBAR"
0065D165  mov ecx,aoao watermark.65D1B4                                     "ptscp_newfolder16_8bpp"
0065D199  mov ecx,aoao watermark.65D1D4                                     "ptscp_delete16_8bpp"
0065D967  mov ecx,aoao watermark.65D984                                     "delete"
0065F2A8  mov edx,aoao watermark.65F2C4                                     "Strings"
0065F5E0  mov edx,aoao watermark.65F6D0                                     L"\r\n"
006604F1  add eax,aoao watermark.400066                                     "un under Win32\r\n$7"
0066093F  mov ecx,aoao watermark.6609B0                                     "_UTF7"
00660EA2  mov ecx,aoao watermark.660F18                                     "_UTF7"
00661159  mov eax,dword ptr ds:[660018]                                     L"df"
0066164C  mov edx,aoao watermark.661698                                     "WideStrings"
00661664  mov edx,aoao watermark.6616AC                                     "WideStringsW"
0066167E  mov edx,aoao watermark.6616C4                                     "WideStrings_UTF7"
00662858  mov ecx,aoao watermark.66288C                                     "TNT Internal Error: TWideComponentHelper.Create should never be encountered."
006629B1  mov eax,aoao watermark.662A1C                                     "TNT Internal Error: FindWideComponentHelperIndex failed."
006636D8  mov eax,aoao watermark.6637A0                                     "Assertion failure"
00663B6B  mov ebx,dword ptr ds:[662CEC]                                     "8-f"
00663B87  mov ebx,dword ptr ds:[662DE8]                                     "4.f"
00663BA0  mov ebx,dword ptr ds:[662EE8]                                     "4/f"
00663C0E  mov eax,aoao watermark.663C74                                     "Assertion failure"
0066470C  mov eax,aoao watermark.6647AC                                     "Assertion failure"
006647D9  mov eax,aoao watermark.66486C                                     "Assertion failure"
00664D44  mov ecx,aoao watermark.664DE0                                     "Internal Error: SyncHotKeyPosition Failed (\"%s\" <> \"%s\")."
006651DC  mov eax,aoao watermark.6652A0                                     "Assertion failure"
00665ED8  mov eax,dword ptr ds:[662C10]                                     "\\,f"
00666CF6  mov eax,dword ptr ds:[662AF8]                                     "D+f"
00666F3F  mov eax,dword ptr ds:[6663C0]                                     "\fdf"
00667040  mov eax,aoao watermark.6670C4                                     "Assertion failure"
00667382  mov eax,dword ptr ds:[6DF064]                                     "<sf"
00667391  mov eax,dword ptr ds:[6DF068]                                     "\\sf"
006673F9  mov eax,dword ptr ds:[6DF068]                                     "\\sf"
00667423  mov eax,dword ptr ds:[6DF064]                                     "<sf"
00667E23  mov eax,aoao watermark.6DF068                                     "\\sf"
00667E2D  mov eax,aoao watermark.6DF064                                     "<sf"
00667EA6  mov eax,dword ptr ds:[6DF494]                                     ",0l"
006682BF  mov eax,aoao watermark.6682D0                                     L"system"
006683CB  mov eax,aoao watermark.668408                                     L"Unspecified error (%d) from %s."
00668EA1  mov eax,aoao watermark.668F70                                     "Assertion failure"
00668EC5  mov eax,aoao watermark.668F70                                     "Assertion failure"
00668EEA  mov eax,aoao watermark.668F70                                     "Assertion failure"
00668F99  mov eax,aoao watermark.669014                                     "Assertion failure"
006694B4  mov edx,aoao watermark.6694EC                                     L"EDIT"
00669827  mov ecx,aoao watermark.669864                                     "Internal Error: SubClassUnicodeControl.Control is not Unicode."
006699E3  mov edx,aoao watermark.669B00                                     ".UnicodeClass"
00669E17  mov eax,aoao watermark.669EB4                                     "%s (%s)"
00669E55  mov eax,aoao watermark.669EC0                                     L"%s (%s)"
0066A306  mov eax,aoao watermark.66A388                                     "Delphi%.8X"
0066A33C  mov eax,aoao watermark.66A39C                                     "ControlOfs%.8X%.8X"
0066A48E  push aoao watermark.66A4E0                                        "TntUnicodeVcl.DestroyWindow"
0066ABD1  add byte ptr ds:[ecx+eax+184FF00],al                              "ZYbZYbZYbZYbZYbZYbZYbZYbZYbZYbZYbZYbZYbZYbZY"
0066B16F  mov ecx,aoao watermark.66B1BC                                     L"EDIT"
0066B1A0  mov ecx,aoao watermark.66B1BC                                     L"EDIT"
0066B592  mov eax,aoao watermark.66B604                                     "Assertion failure"
0066B635  mov eax,aoao watermark.66B6C0                                     "Assertion failure"
0066B958  mov ecx,aoao watermark.66BAF0                                     L"\r\n"
0066B99E  mov edx,aoao watermark.66BAF0                                     L"\r\n"
0066BA06  mov edx,aoao watermark.66BAF0                                     L"\r\n"
0066BA34  mov edx,aoao watermark.66BAF0                                     L"\r\n"
0066C527  mov edx,aoao watermark.66C5E4                                     "MS Sans Serif"
0066CA18  mov edx,aoao watermark.66CAF8                                     "MS Sans Serif"
0066CC42  mov edx,aoao watermark.66CD20                                     "MS Sans Serif"
0066CE6E  mov edx,aoao watermark.66CF2C                                     "MS Sans Serif"
0066D052  mov edx,aoao watermark.66D110                                     "MS Sans Serif"
0066D4BD  mov ecx,aoao watermark.66D55C                                     "Setup.ini"
0066D4F9  mov ecx,aoao watermark.66D570                                     "UserName"
0066D4FE  mov edx,aoao watermark.66D584                                     "Reg"
0066D5AD  mov ecx,aoao watermark.66D64C                                     "Setup.ini"
0066D5E9  mov ecx,aoao watermark.66D660                                     "KeyCode"
0066D5EE  mov edx,aoao watermark.66D670                                     "Reg"
0066D6B1  mov edx,aoao watermark.66D8C4                                     "Please enter your registration code into the spaces "
0066D6BE  mov edx,aoao watermark.66D904                                     "providered. If you have any enquiries, please\r             contact support@aoaophoto.com."
0066D77F  mov edx,aoao watermark.66D974                                     "                      Register successful !"
0066D78C  mov edx,aoao watermark.66D9A8                                     "          Thank you for choosing our software.\r"
0066D799  mov edx,aoao watermark.66D9E0                                     "               Email:support@aoaophoto.com."
0066D7A8  mov edx,aoao watermark.66DA14                                     "      A valid registration has not been entered."
0066D7B5  mov edx,aoao watermark.66DA50                                     "   Please enter your Reg Code!  \r"
0066D7C2  mov edx,aoao watermark.66DA7C                                     "    If you have any enquiries, please contact\r              support@aoaophoto.com."
0066DAEA  push aoao watermark.66DB1C                                        "MAILTO:support@aoaophoto.com"
0066DAEF  push aoao watermark.66DB3C                                        "open"
0066E761  push aoao watermark.66E77C                                        "http://www.aoaophoto.com/watermark/purchase.htm"
0066E766  push aoao watermark.66E7AC                                        "open"
0066F61D  mov edx,aoao watermark.66F7FC                                     "EXIF information can be read in image\rproperties as an invisible watermark."
0066F632  mov ecx,aoao watermark.66F850                                     "Setup.ini"
0066F65C  push aoao watermark.66F864                                        "12"
0066F665  mov ecx,aoao watermark.66F870                                     "DisplayTextSize"
0066F66A  mov edx,aoao watermark.66F888                                     "Setup"
0066F694  mov ecx,aoao watermark.66F8A4                                     "GifAniOption"
0066F699  mov edx,aoao watermark.66F888                                     "Setup"
0066F6EA  mov ecx,aoao watermark.66F8BC                                     "SoundFile"
0066F6EF  mov edx,aoao watermark.66F888                                     "Setup"
0066F70C  mov ecx,aoao watermark.66F8D0                                     "Complete.wav"
0066F72F  mov ecx,aoao watermark.66F8D0                                     "Complete.wav"
0066F73B  mov ecx,aoao watermark.66F8E8                                     "Sound"
0066F740  mov edx,aoao watermark.66F888                                     "Setup"
0066F76A  mov ecx,aoao watermark.66F8F8                                     "ImageMemoCheck"
0066F76F  mov edx,aoao watermark.66F888                                     "Setup"
0066F78F  mov ecx,aoao watermark.66F910                                     "ImageMemo"
0066F794  mov edx,aoao watermark.66F888                                     "Setup"
0066FA14  mov ecx,aoao watermark.66FBD0                                     "Setup.ini"
0066FA53  mov ecx,aoao watermark.66FBE4                                     "DisplayTextSize"
0066FA58  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FA7C  mov ecx,aoao watermark.66FC18                                     "GifAniOption"
0066FA81  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FAA5  mov ecx,aoao watermark.66FC18                                     "GifAniOption"
0066FAAA  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FACE  mov ecx,aoao watermark.66FC18                                     "GifAniOption"
0066FAD3  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FAF0  mov ecx,aoao watermark.66FC48                                     "ImageMemoCheck"
0066FAF5  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FB17  mov ecx,aoao watermark.66FC60                                     "ImageMemo"
0066FB1C  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FB39  mov ecx,aoao watermark.66FC74                                     "Sound"
0066FB3E  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FB60  mov ecx,aoao watermark.66FC84                                     "SoundFile"
0066FB65  mov edx,aoao watermark.66FBFC                                     "Setup"
0066FE0C  mov ecx,aoao watermark.66FFE4                                     "Setup.ini"
0066FE36  push aoao watermark.66FFF8                                        "12"
0066FE3F  mov ecx,aoao watermark.670004                                     "DisplayTextSize"
0066FE44  mov edx,aoao watermark.67001C                                     "Setup"
0066FE7B  mov ecx,aoao watermark.670038                                     "GifAniOption"
0066FE80  mov edx,aoao watermark.67001C                                     "Setup"
0066FED1  mov ecx,aoao watermark.670050                                     "SoundFile"
0066FED6  mov edx,aoao watermark.67001C                                     "Setup"
0066FEF3  mov ecx,aoao watermark.670064                                     "Complete.wav"
0066FF16  mov ecx,aoao watermark.670064                                     "Complete.wav"
0066FF22  mov ecx,aoao watermark.67007C                                     "Sound"
0066FF27  mov edx,aoao watermark.67001C                                     "Setup"
